Titre de tracé : 20011418;;;
#;Date;Heure  GMT+02:00;Moy. : Température  °C (LGR S/N: 20011418)
4865;08/25/2021;16:00:00;15.569
4866;08/25/2021;18:00:00;14.421
4867;08/25/2021;20:00:00;13.076
4868;08/25/2021;22:00:00;11.819
4869;08/26/2021;00:00:00;11.236
4870;08/26/2021;02:00:00;10.161
4871;08/26/2021;04:00:00;9.077
4872;08/26/2021;06:00:00;8.382
4873;08/26/2021;08:00:00;8.879
4874;08/26/2021;10:00:00;13.654
4875;08/26/2021;12:00:00;16.999
4876;08/26/2021;14:00:00;17.284
4877;08/26/2021;16:00:00;16.523
4878;08/26/2021;18:00:00;14.996
4879;08/26/2021;20:00:00;13.365
4880;08/26/2021;22:00:00;12.013
4881;08/27/2021;00:00:00;10.846
4882;08/27/2021;02:00:00;9.866
4883;08/27/2021;04:00:00;9.077
4884;08/27/2021;06:00:00;8.382
4885;08/27/2021;08:00:00;8.879
4886;08/27/2021;10:00:00;14.038
4887;08/27/2021;12:00:00;16.903
4888;08/27/2021;14:00:00;17.379
4889;08/27/2021;16:00:00;16.427
4890;08/27/2021;18:00:00;14.804
4891;08/27/2021;20:00:00;13.269
4892;08/27/2021;22:00:00;11.916
4893;08/28/2021;00:00:00;10.748
4894;08/28/2021;02:00:00;9.965
4895;08/28/2021;04:00:00;9.571
4896;08/28/2021;06:00:00;9.275
4897;08/28/2021;08:00:00;8.879
4898;08/28/2021;10:00:00;13.558
4899;08/28/2021;12:00:00;16.332
4900;08/28/2021;14:00:00;16.999
4901;08/28/2021;16:00:00;15.664
4902;08/28/2021;18:00:00;14.230
4903;08/28/2021;20:00:00;12.787
4904;08/28/2021;22:00:00;11.431
4905;08/29/2021;00:00:00;10.161
4906;08/29/2021;02:00:00;9.077
4907;08/29/2021;04:00:00;8.182
4908;08/29/2021;06:00:00;7.481
4909;08/29/2021;08:00:00;7.882
4910;08/29/2021;10:00:00;12.883
4911;08/29/2021;12:00:00;15.951
4912;08/29/2021;14:00:00;16.713
4913;08/29/2021;16:00:00;15.473
4914;08/29/2021;18:00:00;13.942
4915;08/29/2021;20:00:00;12.304
4916;08/29/2021;22:00:00;11.041
4917;08/30/2021;00:00:00;9.965
4918;08/30/2021;02:00:00;9.077
4919;08/30/2021;04:00:00;8.481
4920;08/30/2021;06:00:00;7.882
4921;08/30/2021;08:00:00;8.481
4922;08/30/2021;10:00:00;13.076
4923;08/30/2021;12:00:00;16.808
4924;08/30/2021;14:00:00;16.808
4925;08/30/2021;16:00:00;15.569
4926;08/30/2021;18:00:00;14.517
4927;08/30/2021;20:00:00;13.365
4928;08/30/2021;22:00:00;12.207
4929;08/31/2021;00:00:00;11.139
4930;08/31/2021;02:00:00;10.063
4931;08/31/2021;04:00:00;9.176
4932;08/31/2021;06:00:00;8.481
4933;08/31/2021;08:00:00;9.176
4934;08/31/2021;10:00:00;13.365
4935;08/31/2021;12:00:00;17.094
4936;08/31/2021;14:00:00;17.475
4937;08/31/2021;16:00:00;15.569
4938;08/31/2021;18:00:00;14.900
4939;08/31/2021;20:00:00;13.461
4940;08/31/2021;22:00:00;12.013
4941;09/01/2021;00:00:00;11.334
4942;09/01/2021;02:00:00;10.259
4943;09/01/2021;04:00:00;9.373
4944;09/01/2021;06:00:00;8.978
4945;09/01/2021;08:00:00;9.373
4946;09/01/2021;10:00:00;13.846
4947;09/01/2021;12:00:00;17.570
4948;09/01/2021;14:00:00;18.331
4949;09/01/2021;16:00:00;16.808
4950;09/01/2021;18:00:00;15.664
4951;09/01/2021;20:00:00;14.038
4952;09/01/2021;22:00:00;12.497
4953;09/02/2021;00:00:00;11.528
4954;09/02/2021;02:00:00;10.357
4955;09/02/2021;04:00:00;9.768
4956;09/02/2021;06:00:00;9.373
4957;09/02/2021;08:00:00;9.669
4958;09/02/2021;10:00:00;14.421
4959;09/02/2021;12:00:00;17.855
4960;09/02/2021;14:00:00;18.996
4961;09/02/2021;16:00:00;17.379
4962;09/02/2021;18:00:00;15.664
4963;09/02/2021;20:00:00;14.421
4964;09/02/2021;22:00:00;13.461
4965;09/03/2021;00:00:00;12.787
4966;09/03/2021;02:00:00;12.110
4967;09/03/2021;04:00:00;11.431
4968;09/03/2021;06:00:00;11.236
4969;09/03/2021;08:00:00;11.041
4970;09/03/2021;10:00:00;11.431
4971;09/03/2021;12:00:00;16.332
4972;09/03/2021;14:00:00;17.189
4973;09/03/2021;16:00:00;15.664
4974;09/03/2021;18:00:00;13.269
4975;09/03/2021;20:00:00;11.334
4976;09/03/2021;22:00:00;10.846
4977;09/04/2021;00:00:00;10.259
4978;09/04/2021;02:00:00;9.866
4979;09/04/2021;04:00:00;9.472
4980;09/04/2021;06:00:00;9.176
4981;09/04/2021;08:00:00;9.077
4982;09/04/2021;10:00:00;12.787
4983;09/04/2021;12:00:00;13.654
4984;09/04/2021;14:00:00;14.134
4985;09/04/2021;16:00:00;13.654
4986;09/04/2021;18:00:00;12.497
4987;09/04/2021;20:00:00;11.625
4988;09/04/2021;22:00:00;10.944
4989;09/05/2021;00:00:00;10.161
4990;09/05/2021;02:00:00;9.176
4991;09/05/2021;04:00:00;8.382
4992;09/05/2021;06:00:00;7.782
4993;09/05/2021;08:00:00;7.983
4994;09/05/2021;10:00:00;12.594
4995;09/05/2021;12:00:00;16.523
4996;09/05/2021;14:00:00;16.237
4997;09/05/2021;16:00:00;15.378
4998;09/05/2021;18:00:00;13.942
4999;09/05/2021;20:00:00;12.690
5000;09/05/2021;22:00:00;11.916
5001;09/06/2021;00:00:00;11.236
5002;09/06/2021;02:00:00;10.357
5003;09/06/2021;04:00:00;9.669
5004;09/06/2021;06:00:00;9.176
5005;09/06/2021;08:00:00;8.879
5006;09/06/2021;10:00:00;13.365
5007;09/06/2021;12:00:00;16.046
5008;09/06/2021;14:00:00;16.237
5009;09/06/2021;16:00:00;15.187
5010;09/06/2021;18:00:00;14.134
5011;09/06/2021;20:00:00;12.787
5012;09/06/2021;22:00:00;11.819
5013;09/07/2021;00:00:00;11.139
5014;09/07/2021;02:00:00;10.063
5015;09/07/2021;04:00:00;9.176
5016;09/07/2021;06:00:00;8.581
5017;09/07/2021;08:00:00;8.680
5018;09/07/2021;10:00:00;12.787
5019;09/07/2021;12:00:00;16.046
5020;09/07/2021;14:00:00;16.618
5021;09/07/2021;16:00:00;15.855
5022;09/07/2021;18:00:00;14.613
5023;09/07/2021;20:00:00;13.173
5024;09/07/2021;22:00:00;12.110
5025;09/08/2021;00:00:00;11.334
5026;09/08/2021;02:00:00;11.236
5027;09/08/2021;04:00:00;10.944
5028;09/08/2021;06:00:00;9.768
5029;09/08/2021;08:00:00;9.866
5030;09/08/2021;10:00:00;12.594
