Titre de tracé : 20011406;;;;;;;
#;Date;Heure;Moy. : Température, °C (LGR S/N: 20011406);Coupleur attaché (LGR S/N: 20011406);Hôte connecté (LGR S/N: 20011406);Arrêté (LGR S/N: 20011406);Fin de fichier (LGR S/N: 20011406)
609;09/20/2020;00:00:00;14.134;;;;
610;09/20/2020;02:00:00;13.365;;;;
611;09/20/2020;04:00:00;12.497;;;;
612;09/20/2020;06:00:00;12.304;;;;
613;09/20/2020;08:00:00;12.401;;;;
614;09/20/2020;10:00:00;13.654;;;;
615;09/20/2020;12:00:00;14.134;;;;
616;09/20/2020;14:00:00;26.097;;;;
617;09/20/2020;16:00:00;27.075;;;;
618;09/20/2020;18:00:00;19.377;;;;
619;09/20/2020;20:00:00;15.760;;;;
620;09/20/2020;22:00:00;14.517;;;;
621;09/21/2020;00:00:00;13.750;;;;
622;09/21/2020;02:00:00;13.269;;;;
623;09/21/2020;04:00:00;12.401;;;;
624;09/21/2020;06:00:00;11.236;;;;
625;09/21/2020;08:00:00;11.236;;;;
626;09/21/2020;10:00:00;13.269;;;;
627;09/21/2020;12:00:00;20.996;;;;
628;09/21/2020;14:00:00;17.665;;;;
629;09/21/2020;16:00:00;18.331;;;;
630;09/21/2020;18:00:00;15.473;;;;
631;09/21/2020;20:00:00;13.942;;;;
632;09/21/2020;22:00:00;13.269;;;;
633;09/22/2020;00:00:00;12.594;;;;
634;09/22/2020;02:00:00;12.207;;;;
635;09/22/2020;04:00:00;11.722;;;;
636;09/22/2020;06:00:00;10.455;;;;
637;09/22/2020;08:00:00;10.944;;;;
638;09/22/2020;10:00:00;12.110;;;;
639;09/22/2020;12:00:00;16.713;;;;
640;09/22/2020;14:00:00;18.426;;;;
641;09/22/2020;16:00:00;16.903;;;;
642;09/22/2020;18:00:00;14.804;;;;
643;09/22/2020;20:00:00;13.076;;;;
644;09/22/2020;22:00:00;12.013;;;;
645;09/23/2020;00:00:00;11.819;;;;
646;09/23/2020;02:00:00;11.528;;;;
647;09/23/2020;04:00:00;11.236;;;;
648;09/23/2020;06:00:00;10.944;;;;
649;09/23/2020;08:00:00;10.748;;;;
650;09/23/2020;10:00:00;12.497;;;;
651;09/23/2020;12:00:00;17.094;;;;
652;09/23/2020;14:00:00;23.100;;;;
653;09/23/2020;16:00:00;25.902;;;;
654;09/23/2020;18:00:00;18.236;;;;
655;09/23/2020;20:00:00;14.038;;;;
656;09/23/2020;22:00:00;12.207;;;;
657;09/24/2020;00:00:00;11.916;;;;
658;09/24/2020;02:00:00;11.722;;;;
659;09/24/2020;04:00:00;11.431;;;;
660;09/24/2020;06:00:00;10.748;;;;
661;09/24/2020;08:00:00;10.357;;;;
662;09/24/2020;10:00:00;11.625;;;;
663;09/24/2020;12:00:00;16.999;;;;
664;09/24/2020;14:00:00;15.569;;;;
665;09/24/2020;16:00:00;15.760;;;;
666;09/24/2020;18:00:00;14.230;;;;
667;09/24/2020;20:00:00;12.304;;;;
668;09/24/2020;22:00:00;11.236;;;;
669;09/25/2020;00:00:00;9.571;;;;
670;09/25/2020;02:00:00;8.581;;;;
671;09/25/2020;04:00:00;7.582;;;;
672;09/25/2020;06:00:00;7.983;;;;
673;09/25/2020;08:00:00;5.962;;;;
674;09/25/2020;10:00:00;6.674;;;;
675;09/25/2020;12:00:00;3.683;;;;
676;09/25/2020;14:00:00;4.311;;;;
677;09/25/2020;16:00:00;4.207;;;;
678;09/25/2020;18:00:00;4.831;;;;
679;09/25/2020;20:00:00;4.934;;;;
680;09/25/2020;22:00:00;5.037;;;;
681;09/26/2020;00:00:00;5.141;;;;
682;09/26/2020;02:00:00;3.893;;;;
683;09/26/2020;04:00:00;3.998;;;;
684;09/26/2020;06:00:00;4.519;;;;
685;09/26/2020;08:00:00;3.155;;;;
686;09/26/2020;10:00:00;1.112;;;;
687;09/26/2020;12:00:00;2.195;;;;
688;09/26/2020;14:00:00;2.943;;;;
689;09/26/2020;16:00:00;3.893;;;;
690;09/26/2020;18:00:00;3.261;;;;
691;09/26/2020;20:00:00;3.788;;;;
692;09/26/2020;22:00:00;3.788;;;;
693;09/27/2020;00:00:00;3.472;;;;
694;09/27/2020;02:00:00;3.155;;;;
695;09/27/2020;04:00:00;3.049;;;;
696;09/27/2020;06:00:00;2.624;;;;
697;09/27/2020;08:00:00;2.410;;;;
698;09/27/2020;10:00:00;2.943;;;;
699;09/27/2020;12:00:00;4.102;;;;
700;09/27/2020;14:00:00;6.573;;;;
701;09/27/2020;16:00:00;6.471;;;;
702;09/27/2020;18:00:00;4.934;;;;
703;09/27/2020;20:00:00;4.415;;;;
704;09/27/2020;22:00:00;3.261;;;;
705;09/28/2020;00:00:00;3.472;;;;
706;09/28/2020;02:00:00;3.367;;;;
707;09/28/2020;04:00:00;3.261;;;;
708;09/28/2020;06:00:00;3.049;;;;
709;09/28/2020;08:00:00;3.155;;;;
710;09/28/2020;10:00:00;4.415;;;;
711;09/28/2020;12:00:00;6.877;;;;
712;09/28/2020;14:00:00;6.978;;;;
713;09/28/2020;16:00:00;7.882;;;;
714;09/28/2020;18:00:00;7.381;;;;
715;09/28/2020;20:00:00;4.831;;;;
716;09/28/2020;22:00:00;4.623;;;;
717;09/29/2020;00:00:00;4.519;;;;
718;09/29/2020;02:00:00;4.727;;;;
719;09/29/2020;04:00:00;4.727;;;;
720;09/29/2020;06:00:00;4.727;;;;
721;09/29/2020;08:00:00;4.831;;;;
722;09/29/2020;10:00:00;6.471;;;;
723;09/29/2020;12:00:00;11.819;;;;
724;09/29/2020;14:00:00;12.594;;;;
725;09/29/2020;16:00:00;18.045;;;;
726;09/29/2020;18:00:00;11.722;;;;
727;09/29/2020;20:00:00;8.779;;;;
728;09/29/2020;22:00:00;7.481;;;;
729;09/30/2020;00:00:00;6.370;;;;
730;09/30/2020;02:00:00;5.655;;;;
731;09/30/2020;04:00:00;5.347;;;;
732;09/30/2020;06:00:00;5.037;;;;
733;09/30/2020;08:00:00;4.831;;;;
734;09/30/2020;10:00:00;6.978;;;;
735;09/30/2020;12:00:00;16.141;;;;
736;09/30/2020;14:00:00;28.060;;;;
737;09/30/2020;16:00:00;27.862;;;;
738;09/30/2020;18:00:00;16.999;;;;
739;09/30/2020;20:00:00;11.334;;;;
740;09/30/2020;22:00:00;9.669;;;;
741;10/01/2020;00:00:00;8.481;;;;
742;10/01/2020;02:00:00;7.582;;;;
743;10/01/2020;04:00:00;6.877;;;;
744;10/01/2020;06:00:00;6.268;;;;
745;10/01/2020;08:00:00;6.268;;;;
746;10/01/2020;10:00:00;8.082;;;;
747;10/01/2020;12:00:00;13.750;;;;
748;10/01/2020;14:00:00;13.461;;;;
749;10/01/2020;16:00:00;10.455;;;;
750;10/01/2020;18:00:00;9.472;;;;
751;10/01/2020;20:00:00;8.481;;;;
752;10/01/2020;22:00:00;7.983;;;;
753;10/02/2020;00:00:00;7.582;;;;
754;10/02/2020;02:00:00;7.381;;;;
755;10/02/2020;04:00:00;6.978;;;;
756;10/02/2020;06:00:00;7.079;;;;
757;10/02/2020;08:00:00;6.674;;;;
758;10/02/2020;10:00:00;6.978;;;;
759;10/02/2020;12:00:00;7.481;;;;
760;10/02/2020;14:00:00;7.682;;;;
761;10/02/2020;16:00:00;7.782;;;;
762;10/02/2020;18:00:00;6.978;;;;
763;10/02/2020;20:00:00;6.268;;;;
764;10/02/2020;22:00:00;6.370;;;;
765;10/03/2020;00:00:00;6.471;;;;
766;10/03/2020;02:00:00;6.370;;;;
767;10/03/2020;04:00:00;5.860;;;;
768;10/03/2020;06:00:00;5.347;;;;
769;10/03/2020;08:00:00;4.519;;;;
770;10/03/2020;10:00:00;5.552;;;;
771;10/03/2020;12:00:00;13.654;;;;
772;10/03/2020;14:00:00;21.187;;;;
773;10/03/2020;16:00:00;16.903;;;;
774;10/03/2020;18:00:00;9.571;;;;
775;10/03/2020;20:00:00;7.381;;;;
776;10/03/2020;22:00:00;6.268;;;;
777;10/04/2020;00:00:00;6.166;;;;
778;10/04/2020;02:00:00;4.831;;;;
779;10/04/2020;04:00:00;4.207;;;;
780;10/04/2020;06:00:00;3.788;;;;
781;10/04/2020;08:00:00;3.367;;;;
782;10/04/2020;10:00:00;5.552;;;;
783;10/04/2020;12:00:00;8.282;;;;
784;10/04/2020;14:00:00;19.092;;;;
785;10/04/2020;16:00:00;23.100;;;;
786;10/04/2020;18:00:00;10.553;;;;
787;10/04/2020;20:00:00;7.582;;;;
788;10/04/2020;22:00:00;6.877;;;;
789;10/05/2020;00:00:00;6.064;;;;
790;10/05/2020;02:00:00;5.450;;;;
791;10/05/2020;04:00:00;4.415;;;;
792;10/05/2020;06:00:00;3.578;;;;
793;10/05/2020;08:00:00;3.472;;;;
794;10/05/2020;10:00:00;4.727;;;;
795;10/05/2020;12:00:00;7.179;;;;
796;10/05/2020;14:00:00;13.558;;;;
797;10/05/2020;16:00:00;10.748;;;;
798;10/05/2020;18:00:00;8.082;;;;
799;10/05/2020;20:00:00;5.552;;;;
800;10/05/2020;22:00:00;4.831;;;;
801;10/06/2020;00:00:00;4.727;;;;
802;10/06/2020;02:00:00;4.623;;;;
803;10/06/2020;04:00:00;3.367;;;;
804;10/06/2020;06:00:00;2.730;;;;
805;10/06/2020;08:00:00;3.261;;;;
806;10/06/2020;10:00:00;4.415;;;;
807;10/06/2020;12:00:00;5.450;;;;
808;10/06/2020;14:00:00;7.179;;;;
809;10/06/2020;16:00:00;7.079;;;;
810;10/06/2020;18:00:00;5.757;;;;
811;10/06/2020;20:00:00;4.831;;;;
812;10/06/2020;22:00:00;4.102;;;;
813;10/07/2020;00:00:00;3.472;;;;
814;10/07/2020;02:00:00;2.943;;;;
815;10/07/2020;04:00:00;3.155;;;;
816;10/07/2020;06:00:00;3.049;;;;
817;10/07/2020;08:00:00;2.517;;;;
818;10/07/2020;10:00:00;3.049;;;;
819;10/07/2020;12:00:00;6.370;;;;
820;10/07/2020;14:00:00;11.041;;;;
821;10/07/2020;16:00:00;14.613;;;;
822;10/07/2020;18:00:00;6.775;;;;
823;10/07/2020;20:00:00;4.831;;;;
824;10/07/2020;22:00:00;4.207;;;;
825;10/08/2020;00:00:00;3.578;;;;
826;10/08/2020;02:00:00;2.624;;;;
827;10/08/2020;04:00:00;1.980;;;;
828;10/08/2020;06:00:00;1.764;;;;
829;10/08/2020;08:00:00;1.764;;;;
830;10/08/2020;10:00:00;5.244;;;;
831;10/08/2020;12:00:00;14.900;;;;
832;10/08/2020;14:00:00;26.292;;;;
833;10/08/2020;16:00:00;24.351;;;;
834;10/08/2020;18:00:00;14.325;;;;
835;10/08/2020;20:00:00;9.373;;;;
836;10/08/2020;22:00:00;7.983;;;;
837;10/09/2020;00:00:00;6.166;;;;
838;10/09/2020;02:00:00;5.450;;;;
839;10/09/2020;04:00:00;5.244;;;;
840;10/09/2020;06:00:00;4.311;;;;
841;10/09/2020;08:00:00;4.207;;;;
842;10/09/2020;10:00:00;6.877;;;;
843;10/09/2020;12:00:00;11.334;;;;
844;10/09/2020;14:00:00;23.292;;;;
845;10/09/2020;16:00:00;22.046;;;;
846;10/09/2020;18:00:00;12.401;;;;
847;10/09/2020;20:00:00;8.282;;;;
848;10/09/2020;22:00:00;6.877;;;;
849;10/10/2020;00:00:00;5.962;;;;
850;10/10/2020;02:00:00;5.244;;;;
851;10/10/2020;04:00:00;5.244;;;;
852;10/10/2020;06:00:00;5.450;;;;
853;10/10/2020;08:00:00;4.727;;;;
854;10/10/2020;10:00:00;6.370;;;;
855;10/10/2020;12:00:00;8.978;;;;
856;10/10/2020;14:00:00;8.382;;;;
857;10/10/2020;16:00:00;6.064;;;;
858;10/10/2020;18:00:00;6.268;;;;
859;10/10/2020;20:00:00;4.207;;;;
860;10/10/2020;22:00:00;4.102;;;;
861;10/11/2020;00:00:00;3.261;;;;
862;10/11/2020;02:00:00;3.261;;;;
863;10/11/2020;04:00:00;2.517;;;;
864;10/11/2020;06:00:00;2.730;;;;
865;10/11/2020;08:00:00;2.517;;;;
866;10/11/2020;10:00:00;3.578;;;;
867;10/11/2020;12:00:00;4.831;;;;
868;10/11/2020;14:00:00;3.578;;;;
869;10/11/2020;16:00:00;1.980;;;;
870;10/11/2020;18:00:00;1.872;;;;
871;10/11/2020;20:00:00;1.980;;;;
872;10/11/2020;22:00:00;1.980;;;;
873;10/12/2020;00:00:00;2.088;;;;
874;10/12/2020;02:00:00;2.088;;;;
875;10/12/2020;04:00:00;2.195;;;;
876;10/12/2020;06:00:00;2.195;;;;
877;10/12/2020;08:00:00;2.195;;;;
878;10/12/2020;10:00:00;2.303;;;;
879;10/12/2020;12:00:00;2.303;;;;
880;10/12/2020;14:00:00;2.303;;;;
881;10/12/2020;16:00:00;2.303;;;;
882;10/12/2020;18:00:00;2.195;;;;
883;10/12/2020;20:00:00;2.195;;;;
884;10/12/2020;22:00:00;2.195;;;;
885;10/13/2020;00:00:00;1.764;;;;
886;10/13/2020;02:00:00;1.330;;;;
887;10/13/2020;04:00:00;0.893;;;;
888;10/13/2020;06:00:00;0.893;;;;
889;10/13/2020;08:00:00;0.893;;;;
890;10/13/2020;10:00:00;1.003;;;;
891;10/13/2020;12:00:00;1.221;;;;
892;10/13/2020;14:00:00;1.656;;;;
893;10/13/2020;16:00:00;1.980;;;;
894;10/13/2020;18:00:00;1.980;;;;
895;10/13/2020;20:00:00;1.872;;;;
896;10/13/2020;22:00:00;1.872;;;;
897;10/14/2020;00:00:00;1.872;;;;
898;10/14/2020;02:00:00;1.872;;;;
899;10/14/2020;04:00:00;1.872;;;;
900;10/14/2020;06:00:00;1.872;;;;
901;10/14/2020;08:00:00;1.656;;;;
902;10/14/2020;10:00:00;1.764;;;;
903;10/14/2020;12:00:00;3.578;;;;
904;10/14/2020;14:00:00;11.916;;;;
905;10/14/2020;16:00:00;11.625;;;;
906;10/14/2020;18:00:00;6.775;;;;
907;10/14/2020;20:00:00;5.141;;;;
908;10/14/2020;22:00:00;4.311;;;;
909;10/15/2020;00:00:00;3.049;;;;
910;10/15/2020;02:00:00;2.410;;;;
911;10/15/2020;04:00:00;2.517;;;;
912;10/15/2020;06:00:00;2.195;;;;
913;10/15/2020;08:00:00;1.980;;;;
914;10/15/2020;10:00:00;2.088;;;;
915;10/15/2020;12:00:00;2.088;;;;
916;10/15/2020;14:00:00;2.410;;;;
917;10/15/2020;16:00:00;1.980;;;;
918;10/15/2020;18:00:00;1.764;;;;
919;10/15/2020;20:00:00;1.656;;;;
920;10/15/2020;22:00:00;1.872;;;;
921;10/16/2020;00:00:00;1.764;;;;
922;10/16/2020;02:00:00;1.764;;;;
923;10/16/2020;04:00:00;1.656;;;;
924;10/16/2020;06:00:00;1.872;;;;
925;10/16/2020;08:00:00;1.872;;;;
926;10/16/2020;10:00:00;1.980;;;;
927;10/16/2020;12:00:00;2.195;;;;
928;10/16/2020;14:00:00;2.410;;;;
929;10/16/2020;16:00:00;1.872;;;;
930;10/16/2020;18:00:00;1.764;;;;
931;10/16/2020;20:00:00;1.764;;;;
932;10/16/2020;22:00:00;1.656;;;;
933;10/17/2020;00:00:00;1.548;;;;
934;10/17/2020;02:00:00;1.548;;;;
935;10/17/2020;04:00:00;1.548;;;;
936;10/17/2020;06:00:00;1.221;;;;
937;10/17/2020;08:00:00;1.112;;;;
938;10/17/2020;10:00:00;1.003;;;;
939;10/17/2020;12:00:00;4.519;;;;
940;10/17/2020;14:00:00;8.779;;;;
941;10/17/2020;16:00:00;12.690;;;;
942;10/17/2020;18:00:00;8.879;;;;
943;10/17/2020;20:00:00;5.962;;;;
944;10/17/2020;22:00:00;5.037;;;;
945;10/18/2020;00:00:00;4.207;;;;
946;10/18/2020;02:00:00;2.410;;;;
947;10/18/2020;04:00:00;1.330;;;;
948;10/18/2020;06:00:00;0.674;;;;
949;10/18/2020;08:00:00;0.232;;;;
950;10/18/2020;10:00:00;1.764;;;;
951;10/18/2020;12:00:00;11.819;;;;
952;10/18/2020;14:00:00;23.581;;;;
953;10/18/2020;16:00:00;23.484;;;;
954;10/18/2020;18:00:00;11.139;;;;
955;10/18/2020;20:00:00;6.573;;;;
956;10/18/2020;22:00:00;5.141;;;;
957;10/19/2020;00:00:00;3.788;;;;
958;10/19/2020;02:00:00;2.837;;;;
959;10/19/2020;04:00:00;1.872;;;;
960;10/19/2020;06:00:00;1.221;;;;
961;10/19/2020;08:00:00;0.893;;;;
962;10/19/2020;10:00:00;2.730;;;;
963;10/19/2020;12:00:00;13.269;;;;
964;10/19/2020;14:00:00;24.158;;;;
965;10/19/2020;16:00:00;19.377;;;;
966;10/19/2020;18:00:00;10.259;;;;
967;10/19/2020;20:00:00;6.978;;;;
968;10/19/2020;22:00:00;5.757;;;;
969;10/20/2020;00:00:00;4.623;;;;
970;10/20/2020;02:00:00;3.998;;;;
971;10/20/2020;04:00:00;3.367;;;;
972;10/20/2020;06:00:00;3.049;;;;
973;10/20/2020;08:00:00;3.049;;;;
974;10/20/2020;10:00:00;5.141;;;;
975;10/20/2020;12:00:00;12.594;;;;
976;10/20/2020;14:00:00;21.760;;;;
977;10/20/2020;16:00:00;20.138;;;;
978;10/20/2020;18:00:00;11.041;;;;
979;10/20/2020;20:00:00;8.680;;;;
980;10/20/2020;22:00:00;7.582;;;;
981;10/21/2020;00:00:00;6.877;;;;
982;10/21/2020;02:00:00;6.268;;;;
983;10/21/2020;04:00:00;5.860;;;;
984;10/21/2020;06:00:00;5.552;;;;
985;10/21/2020;08:00:00;5.347;;;;
986;10/21/2020;10:00:00;6.877;;;;
987;10/21/2020;12:00:00;10.455;;;;
988;10/21/2020;14:00:00;27.567;;;;
989;10/21/2020;16:00:00;18.331;;;;
990;10/21/2020;18:00:00;11.334;;;;
991;10/21/2020;20:00:00;9.077;;;;
992;10/21/2020;22:00:00;7.481;;;;
993;10/22/2020;00:00:00;6.573;;;;
994;10/22/2020;02:00:00;6.064;;;;
995;10/22/2020;04:00:00;5.757;;;;
996;10/22/2020;06:00:00;5.962;;;;
997;10/22/2020;08:00:00;5.962;;;;
998;10/22/2020;10:00:00;7.682;;;;
999;10/22/2020;12:00:00;10.357;;;;
1000;10/22/2020;14:00:00;13.365;;;;
1001;10/22/2020;16:00:00;11.041;;;;
1002;10/22/2020;18:00:00;9.077;;;;
1003;10/22/2020;20:00:00;8.082;;;;
1004;10/22/2020;22:00:00;7.582;;;;
1005;10/23/2020;00:00:00;7.079;;;;
1006;10/23/2020;02:00:00;6.573;;;;
1007;10/23/2020;04:00:00;6.268;;;;
1008;10/23/2020;06:00:00;6.166;;;;
1009;10/23/2020;08:00:00;6.064;;;;
1010;10/23/2020;10:00:00;6.877;;;;
1011;10/23/2020;12:00:00;8.282;;;;
1012;10/23/2020;14:00:00;21.378;;;;
1013;10/23/2020;16:00:00;17.665;;;;
1014;10/23/2020;18:00:00;11.236;;;;
1015;10/23/2020;20:00:00;6.674;;;;
1016;10/23/2020;22:00:00;6.064;;;;
1017;10/24/2020;00:00:00;6.064;;;;
1018;10/24/2020;02:00:00;5.655;;;;
1019;10/24/2020;04:00:00;5.552;;;;
1020;10/24/2020;06:00:00;5.450;;;;
1021;10/24/2020;08:00:00;4.934;;;;
1022;10/24/2020;10:00:00;5.860;;;;
1023;10/24/2020;12:00:00;7.682;;;;
1024;10/24/2020;14:00:00;8.182;;;;
1025;10/24/2020;16:00:00;11.139;;;;
1026;10/24/2020;18:00:00;8.182;;;;
1027;10/24/2020;20:00:00;5.450;;;;
1028;10/24/2020;22:00:00;4.415;;;;
1029;10/25/2020;00:00:00;3.683;;;;
1030;10/25/2020;02:00:00;3.261;;;;
1031;10/25/2020;04:00:00;2.943;;;;
1032;10/25/2020;06:00:00;2.517;;;;
1033;10/25/2020;08:00:00;2.303;;;;
1034;10/25/2020;10:00:00;4.102;;;;
1035;10/25/2020;12:00:00;13.173;;;;
1036;10/25/2020;14:00:00;20.615;;;;
1037;10/25/2020;16:00:00;19.948;;;;
1038;10/25/2020;18:00:00;10.553;;;;
1039;10/25/2020;20:00:00;7.582;;;;
1040;10/25/2020;22:00:00;6.775;;;;
1041;10/26/2020;00:00:00;6.370;;;;
1042;10/26/2020;02:00:00;5.860;;;;
1043;10/26/2020;04:00:00;5.450;;;;
1044;10/26/2020;06:00:00;4.934;;;;
1045;10/26/2020;08:00:00;3.893;;;;
1046;10/26/2020;10:00:00;4.102;;;;
1047;10/26/2020;12:00:00;4.102;;;;
1048;10/26/2020;14:00:00;3.998;;;;
1049;10/26/2020;16:00:00;3.893;;;;
1050;10/26/2020;18:00:00;3.788;;;;
1051;10/26/2020;20:00:00;3.683;;;;
1052;10/26/2020;22:00:00;3.472;;;;
1053;10/27/2020;00:00:00;3.472;;;;
1054;10/27/2020;02:00:00;2.517;;;;
1055;10/27/2020;04:00:00;1.548;;;;
1056;10/27/2020;06:00:00;1.221;;;;
1057;10/27/2020;08:00:00;1.439;;;;
1058;10/27/2020;10:00:00;1.764;;;;
1059;10/27/2020;12:00:00;4.311;;;;
1060;10/27/2020;14:00:00;4.207;;;;
1061;10/27/2020;16:00:00;9.965;;;;
1062;10/27/2020;18:00:00;6.370;;;;
1063;10/27/2020;20:00:00;2.943;;;;
1064;10/27/2020;22:00:00;3.049;;;;
1065;10/28/2020;00:00:00;2.624;;;;
1066;10/28/2020;02:00:00;2.410;;;;
1067;10/28/2020;04:00:00;2.303;;;;
1068;10/28/2020;06:00:00;2.837;;;;
1069;10/28/2020;08:00:00;2.837;;;;
1070;10/28/2020;10:00:00;4.519;;;;
1071;10/28/2020;12:00:00;9.077;;;;
1072;10/28/2020;14:00:00;16.903;;;;
1073;10/28/2020;16:00:00;13.846;;;;
1074;10/28/2020;18:00:00;9.077;;;;
1075;10/28/2020;20:00:00;6.166;;;;
1076;10/28/2020;22:00:00;5.141;;;;
1077;10/29/2020;00:00:00;4.727;;;;
1078;10/29/2020;02:00:00;3.998;;;;
1079;10/29/2020;04:00:00;3.893;;;;
1080;10/29/2020;06:00:00;3.578;;;;
1081;10/29/2020;08:00:00;3.155;;;;
1082;10/29/2020;10:00:00;4.102;;;;
1083;10/29/2020;12:00:00;8.978;;;;
1084;10/29/2020;14:00:00;11.431;;;;
1085;10/29/2020;16:00:00;11.334;;;;
1086;10/29/2020;18:00:00;8.282;;;;
1087;10/29/2020;20:00:00;6.370;;;;
1088;10/29/2020;22:00:00;5.655;;;;
1089;10/30/2020;00:00:00;4.519;;;;
1090;10/30/2020;02:00:00;3.788;;;;
1091;10/30/2020;04:00:00;3.472;;;;
1092;10/30/2020;06:00:00;3.155;;;;
1093;10/30/2020;08:00:00;3.049;;;;
1094;10/30/2020;10:00:00;3.472;;;;
1095;10/30/2020;12:00:00;9.571;;;;
1096;10/30/2020;14:00:00;21.855;;;;
1097;10/30/2020;16:00:00;23.196;;;;
1098;10/30/2020;18:00:00;12.497;;;;
1099;10/30/2020;20:00:00;8.581;;;;
1100;10/30/2020;22:00:00;6.978;;;;
1101;10/31/2020;00:00:00;5.962;;;;
1102;10/31/2020;02:00:00;5.244;;;;
1103;10/31/2020;04:00:00;4.727;;;;
1104;10/31/2020;06:00:00;4.207;;;;
1105;10/31/2020;08:00:00;3.893;;;;
1106;10/31/2020;10:00:00;5.962;;;;
1107;10/31/2020;12:00:00;15.473;;;;
1108;10/31/2020;14:00:00;24.835;;;;
1109;10/31/2020;16:00:00;24.931;;;;
1110;10/31/2020;18:00:00;13.558;;;;
1111;10/31/2020;20:00:00;9.176;;;;
1112;10/31/2020;22:00:00;7.481;;;;
1113;11/01/2020;00:00:00;6.268;;;;
1114;11/01/2020;02:00:00;5.347;;;;
1115;11/01/2020;04:00:00;4.934;;;;
1116;11/01/2020;06:00:00;4.311;;;;
1117;11/01/2020;08:00:00;3.998;;;;
1118;11/01/2020;10:00:00;6.166;;;;
1119;11/01/2020;12:00:00;11.041;;;;
1120;11/01/2020;14:00:00;10.357;;;;
1121;11/01/2020;16:00:00;10.161;;;;
1122;11/01/2020;18:00:00;8.779;;;;
1123;11/01/2020;20:00:00;7.682;;;;
1124;11/01/2020;22:00:00;7.481;;;;
1125;11/02/2020;00:00:00;7.280;;;;
1126;11/02/2020;02:00:00;5.962;;;;
1127;11/02/2020;04:00:00;5.552;;;;
1128;11/02/2020;06:00:00;5.244;;;;
1129;11/02/2020;08:00:00;5.037;;;;
1130;11/02/2020;10:00:00;6.674;;;;
1131;11/02/2020;12:00:00;16.808;;;;
1132;11/02/2020;14:00:00;26.585;;;;
1133;11/02/2020;16:00:00;25.222;;;;
1134;11/02/2020;18:00:00;14.517;;;;
1135;11/02/2020;20:00:00;11.139;;;;
1136;11/02/2020;22:00:00;10.455;;;;
1137;11/03/2020;00:00:00;9.866;;;;
1138;11/03/2020;02:00:00;9.176;;;;
1139;11/03/2020;04:00:00;8.581;;;;
1140;11/03/2020;06:00:00;7.682;;;;
1141;11/03/2020;08:00:00;6.775;;;;
1142;11/03/2020;10:00:00;8.182;;;;
1143;11/03/2020;12:00:00;10.357;;;;
1144;11/03/2020;14:00:00;23.100;;;;
1145;11/03/2020;16:00:00;12.594;;;;
1146;11/03/2020;18:00:00;10.357;;;;
1147;11/03/2020;20:00:00;8.879;;;;
1148;11/03/2020;22:00:00;7.983;;;;
1149;11/04/2020;00:00:00;7.582;;;;
1150;11/04/2020;02:00:00;7.079;;;;
1151;11/04/2020;04:00:00;6.471;;;;
1152;11/04/2020;06:00:00;6.064;;;;
1153;11/04/2020;08:00:00;5.757;;;;
1154;11/04/2020;10:00:00;6.370;;;;
1155;11/04/2020;12:00:00;10.944;;;;
1156;11/04/2020;14:00:00;17.855;;;;
1157;11/04/2020;16:00:00;20.138;;;;
1158;11/04/2020;18:00:00;11.722;;;;
1159;11/04/2020;20:00:00;8.879;;;;
1160;11/04/2020;22:00:00;7.782;;;;
1161;11/05/2020;00:00:00;6.877;;;;
1162;11/05/2020;02:00:00;6.268;;;;
1163;11/05/2020;04:00:00;5.244;;;;
1164;11/05/2020;06:00:00;4.623;;;;
1165;11/05/2020;08:00:00;3.998;;;;
1166;11/05/2020;10:00:00;5.552;;;;
1167;11/05/2020;12:00:00;15.187;;;;
1168;11/05/2020;14:00:00;25.805;;;;
1169;11/05/2020;16:00:00;24.835;;;;
1170;11/05/2020;18:00:00;12.980;;;;
1171;11/05/2020;20:00:00;9.176;;;;
1172;11/05/2020;22:00:00;7.682;;;;
1173;11/06/2020;00:00:00;6.573;;;;
1174;11/06/2020;02:00:00;5.860;;;;
1175;11/06/2020;04:00:00;5.244;;;;
1176;11/06/2020;06:00:00;4.623;;;;
1177;11/06/2020;08:00:00;3.893;;;;
1178;11/06/2020;10:00:00;5.655;;;;
1179;11/06/2020;12:00:00;14.900;;;;
1180;11/06/2020;14:00:00;26.097;;;;
1181;11/06/2020;16:00:00;24.545;;;;
1182;11/06/2020;18:00:00;12.883;;;;
1183;11/06/2020;20:00:00;9.176;;;;
1184;11/06/2020;22:00:00;7.682;;;;
1185;11/07/2020;00:00:00;6.674;;;;
1186;11/07/2020;02:00:00;6.064;;;;
1187;11/07/2020;04:00:00;5.450;;;;
1188;11/07/2020;06:00:00;5.037;;;;
1189;11/07/2020;08:00:00;4.727;;;;
1190;11/07/2020;10:00:00;6.674;;;;
1191;11/07/2020;12:00:00;14.804;;;;
1192;11/07/2020;14:00:00;14.230;;;;
1193;11/07/2020;16:00:00;14.517;;;;
1194;11/07/2020;18:00:00;9.571;;;;
1195;11/07/2020;20:00:00;7.782;;;;
1196;11/07/2020;22:00:00;6.877;;;;
1197;11/08/2020;00:00:00;6.877;;;;
1198;11/08/2020;02:00:00;6.471;;;;
1199;11/08/2020;04:00:00;6.370;;;;
1200;11/08/2020;06:00:00;5.450;;;;
1201;11/08/2020;08:00:00;4.934;;;;
1202;11/08/2020;10:00:00;6.268;;;;
